SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42007,1610612739,CLE,Cleveland Cavaliers,0040700204,2008-05-12,CLE vs. BOS,W,242,88,35,77,0.455,6,17,0.353,12,18,0.667,8,34,42,24,5,2,7,17,11.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700203,2008-05-10,CLE vs. BOS,W,238,108,37,69,0.536,10,19,0.526,24,33,0.727,11,26,37,29,6,7,10,21,24.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700202,2008-05-08,CLE @ BOS,L,241,73,26,73,0.356,2,13,0.154,19,27,0.704,10,29,39,18,4,7,15,27,-16.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700201,2008-05-06,CLE @ BOS,L,239,72,23,75,0.307,4,18,0.222,22,26,0.846,13,28,41,19,12,4,17,21,-4.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700136,2008-05-02,CLE @ WAS,W,240,105,40,81,0.494,11,24,0.458,14,17,0.824,13,32,45,29,4,6,6,20,17.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700135,2008-04-30,CLE vs. WAS,L,240,87,27,75,0.36,9,25,0.36,24,32,0.75,12,28,40,18,5,7,13,20,-1.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700134,2008-04-27,CLE @ WAS,W,239,100,32,78,0.41,13,28,0.464,23,33,0.697,18,33,51,23,10,2,18,27,3.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700133,2008-04-24,CLE @ WAS,L,240,72,29,73,0.397,2,16,0.125,12,23,0.522,15,26,41,17,4,3,23,30,-36.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700132,2008-04-21,CLE vs. WAS,W,240,116,42,81,0.519,10,19,0.526,22,33,0.667,14,35,49,27,6,6,10,25,30.0
42007,1610612739,CLE,Cleveland Cavaliers,0040700131,2008-04-19,CLE vs. WAS,W,239,93,30,76,0.395,5,19,0.263,28,37,0.757,7,36,43,24,6,5,8,17,7.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701219,2008-04-16,CLE vs. DET,L,241,74,26,79,0.329,0,9,0.0,22,32,0.688,18,32,50,13,7,2,8,13,-10.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701204,2008-04-14,CLE @ PHI,W,240,91,37,76,0.487,4,14,0.286,13,21,0.619,13,30,43,16,5,6,17,19,1.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701197,2008-04-13,CLE vs. MIA,W,241,84,28,74,0.378,6,14,0.429,22,31,0.71,15,38,53,20,3,8,12,18,8.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701179,2008-04-11,CLE @ CHI,L,239,95,35,82,0.427,4,14,0.286,21,33,0.636,12,29,41,20,9,7,12,22,-5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701168,2008-04-09,CLE vs. NJN,W,239,104,36,80,0.45,7,18,0.389,25,33,0.758,12,34,46,17,6,8,10,22,21.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701137,2008-04-05,CLE vs. ORL,L,238,86,34,88,0.386,5,17,0.294,13,21,0.619,18,30,48,25,6,10,16,19,-15.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701123,2008-04-03,CLE vs. CHI,L,241,98,38,83,0.458,4,12,0.333,18,26,0.692,14,27,41,23,11,5,12,21,-3.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701114,2008-04-02,CLE @ CHA,W,239,118,46,87,0.529,3,13,0.231,23,34,0.676,17,30,47,28,10,7,10,23,4.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701095,2008-03-30,CLE vs. PHI,W,239,91,38,83,0.458,8,20,0.4,7,9,0.778,14,30,44,27,7,10,14,16,3.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701085,2008-03-29,CLE @ DET,L,240,71,27,74,0.365,2,10,0.2,15,21,0.714,11,26,37,19,6,4,11,15,-14.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701062,2008-03-26,CLE vs. NOH,L,240,99,41,82,0.5,5,17,0.294,12,18,0.667,17,31,48,23,4,8,13,21,-1.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701036,2008-03-22,CLE @ MIL,L,241,98,34,91,0.374,7,24,0.292,23,29,0.793,19,32,51,18,5,4,13,22,-10.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701024,2008-03-21,CLE vs. TOR,W,240,90,36,77,0.468,5,20,0.25,13,17,0.765,13,38,51,21,3,4,15,12,7.0
22007,1610612739,CLE,Cleveland Cavaliers,0020701011,2008-03-19,CLE vs. DET,W,240,89,36,81,0.444,5,13,0.385,12,16,0.75,14,32,46,22,5,5,7,10,16.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700992,2008-03-17,CLE @ ORL,L,240,90,35,80,0.438,6,19,0.316,14,22,0.636,11,33,44,17,3,5,14,22,-14.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700987,2008-03-16,CLE vs. CHA,W,241,98,35,82,0.427,6,21,0.286,22,31,0.71,14,36,50,23,5,9,10,16,7.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700963,2008-03-13,CLE @ WAS,L,241,99,34,81,0.42,13,32,0.406,18,24,0.75,18,33,51,18,4,4,17,26,-2.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700955,2008-03-12,CLE @ NJN,L,240,99,32,74,0.432,11,24,0.458,24,34,0.706,11,32,43,25,5,2,17,24,-5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700941,2008-03-10,CLE vs. POR,W,241,88,29,68,0.426,5,14,0.357,25,33,0.758,8,31,39,19,3,4,9,15,8.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700924,2008-03-08,CLE vs. IND,W,240,103,37,91,0.407,9,25,0.36,20,27,0.741,23,31,54,26,10,9,12,12,8.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700909,2008-03-06,CLE @ CHI,L,240,96,33,84,0.393,9,22,0.409,21,27,0.778,14,34,48,16,3,11,12,25,-11.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700900,2008-03-05,CLE @ NYK,W,239,119,40,83,0.482,17,32,0.531,22,32,0.688,18,21,39,23,9,4,10,20,14.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700875,2008-03-02,CLE vs. CHI,W,239,95,37,80,0.463,5,16,0.313,16,26,0.615,9,30,39,19,10,4,10,19,9.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700861,2008-02-29,CLE vs. MIN,W,241,92,36,74,0.486,4,15,0.267,16,22,0.727,9,31,40,23,6,10,10,9,8.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700849,2008-02-27,CLE @ BOS,L,240,87,31,81,0.383,6,19,0.316,19,24,0.792,15,29,44,16,7,2,15,24,-5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700839,2008-02-26,CLE @ MIL,L,240,102,41,83,0.494,10,24,0.417,10,14,0.714,12,32,44,27,3,1,13,24,-3.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700826,2008-02-24,CLE vs. MEM,W,239,109,42,81,0.519,7,19,0.368,18,25,0.72,10,36,46,27,9,7,19,28,20.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700807,2008-02-22,CLE vs. WAS,W,239,90,34,76,0.447,12,32,0.375,10,17,0.588,13,30,43,23,4,4,13,22,1.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700792,2008-02-20,CLE @ IND,W,239,106,39,81,0.481,10,21,0.476,18,27,0.667,13,32,45,20,6,7,14,20,9.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700781,2008-02-19,CLE vs. HOU,L,238,85,31,80,0.388,6,17,0.353,17,23,0.739,9,36,45,16,8,6,13,20,-8.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700768,2008-02-13,CLE vs. SAS,L,240,105,41,80,0.513,11,22,0.5,12,16,0.75,7,32,39,24,2,6,9,23,-7.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700754,2008-02-11,CLE @ ORL,W,240,118,38,71,0.535,9,14,0.643,33,43,0.767,8,33,41,21,5,6,13,22,7.0
