SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22019,1610612747,LAL,Los Angeles Lakers,0021900314,2019-12-04,LAL @ UTA,W,241,121,46,90,0.511,14,29,0.483,15,25,0.6,8,38,46,27,13,12,7,17,25.0
22019,1610612747,LAL,Los Angeles Lakers,0021900304,2019-12-03,LAL @ DEN,W,240,105,39,84,0.464,7,24,0.292,20,30,0.667,14,42,56,24,8,5,16,23,9.0
22019,1610612747,LAL,Los Angeles Lakers,0021900287,2019-12-01,LAL vs. DAL,L,239,100,40,87,0.46,7,27,0.259,13,16,0.813,9,36,45,25,9,3,17,14,-14.0
22019,1610612747,LAL,Los Angeles Lakers,0021900279,2019-11-29,LAL vs. WAS,W,240,125,45,87,0.517,14,32,0.438,21,28,0.75,7,40,47,29,9,8,18,20,22.0
22019,1610612747,LAL,Los Angeles Lakers,0021900264,2019-11-27,LAL @ NOP,W,240,114,44,85,0.518,8,24,0.333,18,25,0.72,7,30,37,25,9,6,15,24,4.0
22019,1610612747,LAL,Los Angeles Lakers,0021900249,2019-11-25,LAL @ SAS,W,240,114,44,89,0.494,14,33,0.424,12,18,0.667,10,30,40,28,7,6,9,18,10.0
22019,1610612747,LAL,Los Angeles Lakers,0021900232,2019-11-23,LAL @ MEM,W,241,109,38,84,0.452,13,39,0.333,20,29,0.69,11,29,40,19,12,7,16,14,1.0
22019,1610612747,LAL,Los Angeles Lakers,0021900220,2019-11-22,LAL @ OKC,W,241,130,45,88,0.511,17,31,0.548,23,29,0.793,11,34,45,32,7,6,15,20,3.0
22019,1610612747,LAL,Los Angeles Lakers,0021900201,2019-11-19,LAL vs. OKC,W,239,112,43,89,0.483,14,31,0.452,12,19,0.632,14,32,46,29,9,8,16,20,5.0
22019,1610612747,LAL,Los Angeles Lakers,0021900188,2019-11-17,LAL vs. ATL,W,240,122,47,89,0.528,15,35,0.429,13,16,0.813,10,32,42,26,10,14,16,19,21.0
22019,1610612747,LAL,Los Angeles Lakers,0021900174,2019-11-15,LAL vs. SAC,W,240,99,34,81,0.42,11,37,0.297,20,22,0.909,10,31,41,22,11,6,13,18,2.0
22019,1610612747,LAL,Los Angeles Lakers,0021900159,2019-11-13,LAL vs. GSW,W,240,120,48,89,0.539,9,20,0.45,15,18,0.833,13,38,51,31,8,6,19,18,26.0
22019,1610612747,LAL,Los Angeles Lakers,0021900151,2019-11-12,LAL @ PHX,W,240,123,51,95,0.537,10,25,0.4,11,21,0.524,8,36,44,39,4,4,9,21,8.0
22019,1610612747,LAL,Los Angeles Lakers,0021900139,2019-11-10,LAL vs. TOR,L,238,104,41,94,0.436,10,30,0.333,12,19,0.632,13,38,51,31,6,7,12,20,-9.0
22019,1610612747,LAL,Los Angeles Lakers,0021900126,2019-11-08,LAL vs. MIA,W,240,95,40,89,0.449,8,32,0.25,7,8,0.875,10,38,48,30,6,5,18,24,15.0
22019,1610612747,LAL,Los Angeles Lakers,0021900100,2019-11-05,LAL @ CHI,W,240,118,45,92,0.489,11,33,0.333,17,24,0.708,12,37,49,26,10,10,15,18,6.0
22019,1610612747,LAL,Los Angeles Lakers,0021900088,2019-11-03,LAL @ SAS,W,239,103,42,87,0.483,6,24,0.25,13,19,0.684,7,39,46,21,8,10,18,22,7.0
22019,1610612747,LAL,Los Angeles Lakers,0021900074,2019-11-01,LAL @ DAL,W,267,119,47,96,0.49,9,32,0.281,16,21,0.762,6,35,41,24,11,7,11,21,9.0
22019,1610612747,LAL,Los Angeles Lakers,0021900054,2019-10-29,LAL vs. MEM,W,241,120,40,86,0.465,7,26,0.269,33,39,0.846,10,44,54,25,9,8,18,19,29.0
22019,1610612747,LAL,Los Angeles Lakers,0021900040,2019-10-27,LAL vs. CHA,W,239,120,49,93,0.527,11,31,0.355,11,14,0.786,10,37,47,30,7,8,13,22,19.0
22019,1610612747,LAL,Los Angeles Lakers,0021900025,2019-10-25,LAL vs. UTA,W,239,95,34,86,0.395,8,26,0.308,19,24,0.792,11,31,42,19,14,9,14,21,9.0
22019,1610612747,LAL,Los Angeles Lakers,0021900002,2019-10-22,LAL @ LAC,L,238,102,37,85,0.435,13,33,0.394,15,21,0.714,9,32,41,20,4,7,14,24,-10.0
12019,1610612747,LAL,Los Angeles Lakers,0011900079,2019-10-18,LAL @ GSW,L,240,103,32,78,0.41,13,32,0.406,26,39,0.667,6,29,35,25,7,7,20,28,-21.0
12019,1610612747,LAL,Los Angeles Lakers,0011900068,2019-10-16,LAL vs. GSW,W,241,126,49,82,0.598,15,30,0.5,13,19,0.684,10,36,46,33,8,5,21,27,33.0
12019,1610612747,LAL,Los Angeles Lakers,0011900058,2019-10-14,LAL vs. GSW,W,238,104,33,79,0.418,8,23,0.348,30,39,0.769,13,35,48,25,11,6,24,28,6.0
12019,1610612747,LAL,Los Angeles Lakers,0011900044,2019-10-12,LAL @ BKN,L,240,77,30,89,0.337,5,32,0.156,12,19,0.632,14,25,39,14,15,6,20,22,-14.0
12019,1610612747,LAL,Los Angeles Lakers,0011900031,2019-10-10,LAL vs. BKN,L,241,111,41,95,0.432,11,28,0.393,18,23,0.783,13,32,45,30,14,10,21,29,-3.0
12019,1610612747,LAL,Los Angeles Lakers,0011900006,2019-10-05,LAL @ GSW,W,241,123,47,99,0.475,10,33,0.303,19,30,0.633,16,42,58,32,9,1,14,24,22.0
22019,1610612747,LAL,Los Angeles Lakers,1521900066,2019-07-12,LAL @ GSW,W,200,88,30,74,0.405,12,39,0.308,16,26,0.615,14,28,42,14,6,2,15,19,-5.2
22019,1610612747,LAL,Los Angeles Lakers,1521900056,2019-07-10,LAL @ NYK,L,199,96,31,80,0.388,10,30,0.333,24,31,0.774,11,28,39,16,7,1,10,39,-23.6
22019,1610612747,LAL,Los Angeles Lakers,1521900039,2019-07-08,LAL vs. GSW,L,201,80,27,75,0.36,5,28,0.179,21,25,0.84,10,35,45,20,8,2,21,34,-7.6
22019,1610612747,LAL,Los Angeles Lakers,1521900016,2019-07-06,LAL vs. LAC,L,200,87,33,81,0.407,6,22,0.273,15,20,0.75,14,31,45,16,7,0,13,21,-6.0
22019,1610612747,LAL,Los Angeles Lakers,1521900006,2019-07-05,LAL @ CHI,L,199,76,24,81,0.296,12,38,0.316,16,28,0.571,16,24,40,15,8,5,17,31,-14.6
22019,1610612747,LAL,Los Angeles Lakers,1321900006,2019-07-03,LAL @ SAC,W,240,99,37,80,0.463,13,35,0.371,12,19,0.632,6,29,35,23,4,3,8,26,3.6
22019,1610612747,LAL,Los Angeles Lakers,1321900003,2019-07-02,LAL @ GSW,W,241,100,37,75,0.493,9,28,0.321,17,23,0.739,14,27,41,23,12,7,17,29,7.4
22019,1610612747,LAL,Los Angeles Lakers,1321900001,2019-07-01,LAL vs. MIA,L,240,79,24,68,0.353,10,33,0.303,21,32,0.656,11,23,34,15,4,4,12,26,-29.4
